,score,text
248,0,와...진짜 이 배우들로 왜 이렇게 만들었는지너무 재미없고여...중간중간 개그느낌도 재미없고ㅜㅜ돈아까워...후...평점높고 1위길래 봤는데 말도안되는듯요...망한영화같네요...
249,0,강철비1에 북한군이 2에선 대통령이 되고 국정원인사람이 북한군이 되는 그것도 배우들 그대로 쓰면서 이건 뭐 영화보는사람 농락하는거 맞죠? 도무지이해를 못하겠네요 ㅋㅋ
250,0,저기요. 이건 좀 아니라는 생각이 들더라구요.. 역사 왜곡 수준이던데 이게.. 상영 가능해요??
251,0,졸았다... 영화끝나니 한숨만
252,0,코미디 영화인가요? 모두까기도 아니고 ㅎㅎ
253,0,1점도 아깝다 정우성 보고있나?
254,0,0점이 없네요 ㅜㅜ  보다가중간에나옴
255,0,시국이 시국이 시국이 시국이
256,0,노오오오재애ㅓㅇㆍ이엉ㆍ이엄
257,0,이건진짜 빨갱이영화면 재미라도있어야지..
258,0,핵노잼 억지영화.1편의 간첩이 2편엔 대통령이..그게 설득력있는 유일한?ㅋㅋ
259,0,스포일러가 포함된 감상평입니다. 감상평 보기 영화가영화다워야지 정치적놀음에 이용할려고 선동할려고 하면 뭐하자는건지..메세지는 정해놓고 만든거임?
260,0,일단 영화자체가 너무 후짐.. 공짜로 본다해도 말리고 싶음.. 그와중에 북한만 일관성있게 정의로움 ㅋㅋㅋ
261,0,"언제까지 반미, 반일, 한민족, 북한의 사악함은 다 이유가 있어서.. 라는 식의 프로파간다의 영화를 봐야할까. 어린세대들 세뇌용인가 아니면 미리 입을 맞춘 지지율 끌올용인가. 참 한심하다."
262,0,7광구도 이것보단 낫다
263,0,극좌파 영화 역겹다 진짜최소 평점은 보고 영화보러 갔으면
264,0,최악의 간첩 빨갱이 영화이러니 발전 없는 그지같은 나라다 정말돈에 양심팔아 나라팔아이런게 이완용이지. 강인국이 한둘이 아닌듯 지금 이 시대에도...대단한 영화다 짝짝짝
265,0,별점한개도아깝고모르고그냥보러갔다가화나서뛰쳐나오고싶었습니다선전선동영화 그냥북한을미화시킨영화이런영화만들지마세요평화통일원하지만북한의체제가무너져야우리나라에평화가옵니다거기는공산국가우리나라는자유민주주의국가하나가될수없습니다
266,0,시간 아까워 OOO 줄...
267,0,하다하다 이런 영화를 한국에서 봐야 되냐
268,0,정말 안타까운 영화... 아무리 영화지만 어떻게 북한의 김정은을 미화할 수 있나.. 지금 통일 바로 할 수 있는 방법이 있습니다. 북한에 흡수 통일하면 됩니다.참 한심한 영화라고 생각됩니다...
269,0,스무트의 방구도 뭐도 다 참을 수 있었습니다. 염정아 누가 영부인에 캐스팅한 겁니까 그리고 왜 한 겁니까?
270,0,스포일러가 포함된 감상평입니다. 감상평 보기 잣같은 영화 크 하하 히히
271,0,"억지 감동, 후기 좋아서 갔는ㄷㅔ 5000원도 아까움"
272,0,스포일러가 포함된 감상평입니다. 감상평 보기 개똥같은 문재앙 수령님
273,0,재미없어요 살아있다 피했는데 이걸 못피했네요
274,0,노잼도나저류저저로조저저쟈
275,0,너무나도 심하게 정치적인데....씁쓸한느낌이듬
276,0,진짜 너무 재미없음 내가 본 영화 중에 역대급임
277,0,"스포일러가 포함된 감상평입니다. 감상평 보기 대한민국 민간인 군인들 수십만명 죽인 북한은 착하고, 170만명 파병해서 3만명이 죽은 미국은 제국주의 나쁜놈들 이걸 언제까지 해야 하냐?"
278,0,스포일러가 포함된 감상평입니다. 감상평 보기 장난똥때리나?ㅈㄴ 지루하네~망작
279,0,"관람객 좋은점 단하나도 없었다. 맹목적인 대깨문들을 위한 영화였다. 북한을 이렇게 빨아재끼는 영화는 처음이였고, 총살 후 화형까지 당한 공무원사건을 보는 진보세력의 시각또한 알 수 있었다.ㅋㅋ"
280,0,쓰레기 영화돈아깝다집에서봐라
281,0,재미없음
282,0,공감이 가지않음. 주인공이 어느정도여야 공감하지.
283,0,진지하게 개노잼임..
284,0,너무 재미없다. 지루해서 죽는줄 알았음.시간이 아깝다!
285,0,언제부터 영화에 사상을 주입하냐? 정치영화.
286,0,대한민국에 침투한 간첩이 대한민국 대통령이 된다는 눈물 겨운 실화를 바탕에 두었다는 소문을 듣고 찾아 왔습니다. 평점은 가볍게 1점으로 시작해서 그 간첩이 탄핵되어 사형 당하는 날 5점 쏘겠습니다
287,0,안보는게 시간 벌고 돈 버는 영화
288,0,보지 말어라.. 제에에발
289,0,시간이 아까움~
290,0,"와, 유치하고 너무 재미없다.  깜짝 놀랬어. 정우성 이런 영화 찍을겨."
291,0,이것도 영화라고 한심한 제작이군요롯데가 참여했다고 하는데 롯데 불매운동에 적극 참여합니다
292,0,1점도 아깝다 1점도 아깝다 1점도 아깝다
293,0,북한을 미화하는 쓰레기 영화
294,0,2편은 정말 아닌듯. 북한 김정은은 미화하고 미국 대통령을 싸이코로 만들다니..아무리 영화라도 어느 정도여야지..정말 최악의 영화.
295,0,SKT 연6회 무료로 볼수잇는것을 오늘이나 내일 안보면 6회를 다 못쓰기 때문에 울며 겨자먹기로 이 영화를 봤다대체 장관들은 왜있는거며 트럼프를 똥싸개로 희화화 하고 돼정은이는 와꾸부터 전혀 맞지않는다. 한국대통령이...
296,0,미스캐스팅에 전형적 국뽕영화 거기다 지루하고 이런거 만들지 마라 제발?
297,0,예매하러왔다가 관람평 보자마자 느낌이딱오네요...고마워요 돈버리지않게해줘서.
298,0,무엇을 말하려는지 알 수 없었던 영화..배경은 실제 배경을 쓰면서 스토리는 현실과 너무 동떨어져서 괴리감만 느껴졌던 영화..감동도 스펙타클도 스토리도 다 빈약함
299,0,"솔직후기입니다전혀 와닫지않은 억지연출,,,세계정상들이 농담따먹기나하는 완전 b급코미디 영화입니다상영관이 많아 대작일줄알았는데 졸작이니 궁금하신분만 보시고 그렇지않은분은 영화내려질때까지 기다렸다가 티비나 컴터로 보시길..."
300,0,이런영화 만들어지는 의도가뭘까
301,0,해도 정도껏해라!!!!빨갱이네
302,0,소름돋는게..ㄷㄷ 관람객평점은 전부 10점임;;; 네이버 영화평점조차도 조작을 하고있다니..
303,0,휴 할말 없네요 차마 추천은 못하겠음
304,0,좀 심하네감동적이냐?
305,0,이 영화를 보기 전에 젊은이들은 이승복이라는 소년이 누구였는지 위키피디아 살펴보고 영화보세요. 저는 이  영화를 만든 롯데에 대한 불매운동을 해야겠다고 생각되네요.. 아무리 영화가 허구라지만 이건 좀 너무합니다..
306,0,아  이건 아니지 이건아니지
307,0,최악의 선동영화 (정우성)간첩이 대통령된 이야기ㅋㅋㅋ실화인듯
308,0,와  클레멘타인을 이긴 최초의 영화다. 한번 보러가세요 ㅋ
309,0,영화도 아닌 개노잼 슈뤠기 좌편향 선전선동 영상물
310,0,나라 잘돌아간다...
311,0,솔까 진짜 재미없네요
312,0,진짜 개재미없다 담배나살껄
313,0,광적민족주의에 매몰된 극우영화
314,0,지루해요. 스토리가 계속 졸졸졸 흐르는 느낌입니다.그래도 끝날무렵 잠수함 씬은 좋았고 신정근 배우님이 주인공이 아닌가 싶습니다. 진짜 주연은 큰 임팩트가 없네요
315,0,
316,0,0점을 줄수 없어서 1점
317,0,안봐도 비디오. 그냥  딱 똥이다. 굳이 손가락으로 찍어 먹어보지 않아도 똥인지 알 수 있다.
318,0,이딴거도 영화라고 ;;;
319,0,북한에서나 틀어줄법한 영화다
320,0,뻔뻔스런 알바들이 국뽕에 취해서 10점 씩이나 주냐? 양심도 없는 알바들아?  영화는 봤냐?   ★  정우성이 국정원 요원 역이 아니고 뭐?  대통령?  날씬한 김정은?  ㅎㅎㅎ  머리에 총 맞았았나?  ★  우리 ...
321,0,이시국에 친중 친북??
322,0,1편 북한 간첩으로 나온 정우성이 ... 대통령되는 영화. 그중에서 유연석이 김정은이 되는 북조선 미화는 가장 압권이다.
323,0,문화를 이용하는 짓 영화로 선동 하네요 이렇게 일제강점기때보다 우리민족을 더많이 죽인 그리고 최근까지도 대한민국을 공격한 북한을 빠는 이유가 뭐냐 돼정은을 유연석? 연기하는 이유는ㅎㅎ
324,0,빵점도 아깝다 배우도 실망이다
325,0,최악이었음 무슨 정우성이 대통령이고 북위원장은 구동매 보기전에 예고편 안보고 극장간 내 잘못이었다
326,0,이걸 영화라고....
327,0,정말 최악이다... 내 2시간 돌려줘
328,0,어이가 없네요. 이건 좀 아니잖아요.
329,0,이건 아니지..
330,0,쓰레기 시간낭비 돈낭비
331,0,쓰레기들이 보는 영화 ... 내 인생 최악의 영화
332,0,.
333,0,최악  정우성 완전 이상한영화
334,0,정말 최악의 영화.  이걸 영화라고 만들어서 개봉하고... 영화를 위한 영화인지 선동을 위한 영화인지...긴 말 하기도 싫네요
335,0,현 정부 찬양 하는 국뽕 영화  별로임
336,0,평론가들은 이게 모가 재밌다고 높게 준거야?
337,0,재미없다고 하는 영화들도 나름 괜찮게 보는 사람인데 이 영화는 제가 본 영화중에 ㄹㅇ최악입니다할말하않
338,0,이건 좀 아닌것 같아요설명충저급한 개그서프라이즈 보는 줄 알았어요;;;
339,0,개연성없음. 억지웃김. 억지 훈훈함.  네이버평점에 속았다ㅜㅜ 존윅 볼걸
340,0,
341,0,1점도 아깝다
342,0,북한 미화시키는 선동영화
343,0,심하게 좌쪽으로 편향 된 스토리가 식상해서 보는 내내 집중이 안 됐어요!
344,0,한마디로 말할게요. 조온나 재미없고 정우성 연기 조오오오온나 못함 이상.
345,0,정권바뀌면 꼬리 흔드는개로 변하는 인간들 이걸7점주는 평론가들과 평점알바 대한민국 어디로 가는건지 모르겠다 뭐 국민수준에 맞는 정부가 들어서는거지만 부패정권이어 이번엔 나라까지 팔아먹는 진짜 도둑떼들이 들어온거같다 ...
346,0,우방 국가들 바보 만들고 공산주의 합리화하는 친북 친중 성향의 다분히 정치적인 영화!영화로 정치하지 말고 예술합니다!
347,0,영화관 의자가 푹신해서 1점 이라도 드림
348,0,변명거리 만들어 준 코로나한테 고마워해라
349,0,스토리가 억지스럽고정우성 연기는 최악입니다.돈 버리고 왔네요.
350,0,한국 영화계의 한줄기 재앙이다. 클레멘타인을 뛰어넘는 작품이 나올줄이야.. 롯데야 반성해라
351,0,진짜 최악인 영화. 이런 영화 돈주고 보기 아깝다
352,0,장난치나 ..  무슨 3류 만화도 아니고 ..   정우성은 대통령 역할하면서 아직까지 비트때 눈빛을 짓고 ..  연기가 안되는건지  겉멋이 아직 안빠진건지 ...
353,0,정치적 편향이 심해요.
354,0,대놓고 트럼프 저격하네 ㅋ
355,0,쓰레기입니다. 얼마나 한심한 연출인지 공부자료가 될 것입니다.
356,0,국민에게 북한에 대한 막연한 긍정적 이미지를 심어주고자 하는 의지가 강해보임. 현대 자유민주주의 국가에서 가능한 일인가 싶다. 친북 성향이 강한 현 정권의 입김이 강하게 작용하진 않았는지 심각하게 의심해볼 필요가 있...
357,0,브금은 웅장한테 비해 내용은 정말... 뭐 감독이 어떤의도로 이 영화를 제작하신지는 알겠으나 하아 왜 한국영화는 다 이런식일까.. 실제내용을 바탕으로 하고싶다면 더 진지하고 의미있게 관객들에게 전달해야하지 않을까
358,0,...어떻게 8점대인가요?배우들도 아깝고
359,0,진짜 살면서 영화 리뷰는 처음인데영화 보다가 뛰쳐나가고 싶었다는밑에 댓글 개공감!!!최악 정우성 영화 고르는 감이 없는듯
360,0,너무 지루했습니다…영화 초중반에 몇몇분들은 나가서 안들어 오시더라구요 저도그때 나갔어야 됬는데…
361,0,ㅋㅋㅋ이 시국에 보니 그저 코미디 영화
362,0,제발 보지마라...초딩도 안보는 영화돈 보다 시간이 아까운영화...지루해서중간에 나올뻔 2점도 아까움
363,0,영화 재미를 떠나서 북한 미화 진짜 보는 내내 불편하네.. 개망작
364,0,평점 8점대???? 믿지마시길..!ㅜ
365,0,"안봤는데 본거 같아서 1점 드립니다. 국뽕 반미 반일 종북 영화 맞죠? 영화는 그저 영화로 보자면서, 영화로 역사 배우는 대깨문들을 위한 좌편향된 영화 맞죠? 딱 하나 현실을 반영한게, 정우성 지능 수준이랑 문재앙 ..."
366,0,아무리 영화라지만...돈이 아까움
367,0,
368,0,최악!!!최악!!!최악!!!
369,0,배역도 안어울리고 지루하고 억지웃음에 ... 뛰쳐나올뻔 했다 진짜
370,0,관람객 오글거립니다.
371,0,혹시나하고 강철비1때믿고 봤는데 이건뭐....;;
372,0,으휴.. 드러워서 속 안좋은 영화. 수준 무엇
373,0,아따 영화로 정치 역사를 배워야 한당께
374,0,전편 북괴 간첩이 대한민국 대통령됐네 ㅋㅋ 영화가 이렇게 리얼해서 쓰나 ㅋㅋ
375,0,재앙스런 영화네;;; 도대체 재밌다고 평점주는 인간들은... 아 됐다 그냥 말을 말자..
376,0,올해 영화상은 북한에 가서 받겠네
377,0,암만 구라영화라지만 강철비1편 북한간첩인 정우성을 2편에서 대한민국 대통령을 만드냐?  ㅋㅋ 너무 티나는 의도적 영화지만 적당히 하구 연기력있는 배우 좀 출연시켜라
378,0,이런 쓰레기 영화 왜 만드냐? 돈이 썩어 문드러 지냐?
379,0,이럴려고 스크린쿼터 투쟁하면서 한국영화 성원해 주었나?
380,0,한마디로 쓰레기 절대보지마시요  암걸림
381,0,영화를 정치에 이용하는 구역질나는 영화
382,0,영화적인 걸 떠나서 이런 친북반미 사상을 담은 영화가 이 시국에 개봉한다는 거 자체가 개탄스럽다.
383,0,"이게 좌파의 행복회로구나 ㄷㄷ 현실은 김정은 핵포기 절대 안하고, 문재인은 호구고, 트럼프는 문재인 OOO으로 봄. 이게 현실"
384,0,평점 처음쓰는데..진짜 너무 재미없더라고요;
385,0,평점왜이리 높음?알바씀??
386,0,70년대 주사파사상을 주입하는 선동 영화.북한미화에 전력을 다하고 사상전파가 목적임
387,0,올해 최악의 영화가 아닐까 싶네요
388,0,일단 액션1도없습니다!기대하지 마시고 조오오오온나 지루해요..1편 나름 재밋게 봐서 기대하고 조조로 봣는데 전부 실망스럽네요..무료로 풀리면 보시길..
